source_path,quality_class,split,output_path,confidence,selected_bbox,padded_bbox,status,message
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3185.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8408.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2640.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9580.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8239.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9211.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3882.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2259.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5034.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5767.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_169.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2141.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1596.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6662.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5863.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7782.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5205.jpeg,bad,train,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6123.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9857.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2084.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3265.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_583.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7474.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_383.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6797.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2515.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7750.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3536.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8587.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4239.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3796.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_724.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7599.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4971.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8785.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_177.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8789.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1679.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1794.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1077.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9582.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3703.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7576.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1157.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_503.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8434.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3646.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3869.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_238.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6422.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7275.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6236.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_808.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8559.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4705.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3362.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8049.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8722.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_602.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7381.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9615.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2966.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7540.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6836.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2480.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2437.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7420.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1772.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6887.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1969.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9325.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8720.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3812.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1662.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_380.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4677.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5267.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8220.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1147.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6955.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4904.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_0.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7396.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7468.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2900.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5362.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8441.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9623.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8121.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4590.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_223.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7183.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3114.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7110.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8617.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_102.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9079.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2837.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_619.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_93.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9980.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9480.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9023.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9339.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2305.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1108.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7556.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3945.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7384.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6673.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9276.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5470.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5532.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1715.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8028.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9496.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9507.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8396.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2798.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2263.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1532.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2022.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7040.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7215.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2624.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8817.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9613.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_571.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7892.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6062.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_79.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4032.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7467.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9637.jpeg,bad,val,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3867.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9872.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4090.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2663.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6531.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8596.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5696.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7086.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3495.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4780.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7722.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3487.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1729.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4108.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_572.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4787.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9737.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3691.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1616.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4908.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_360.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7596.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_854.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4119.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5430.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6564.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2937.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9877.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7431.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3056.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9075.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8144.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_180.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8646.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4106.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8838.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3460.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5214.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5336.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2917.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5302.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8486.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6476.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9477.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9403.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_219.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_966.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1877.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4453.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_369.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8764.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1495.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1777.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3285.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7797.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5244.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8278.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8405.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4526.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7554.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1860.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_543.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2426.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7455.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6536.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_146.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4034.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8114.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5119.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5239.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2102.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5435.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2057.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9854.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5014.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_354.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2832.jpeg,bad,test,,,,,no_detection,No inspected_object detection
